feature	ham_probability	spam_probability
notjugate	2.1817902549029191e-07	5.45673261218974e-07
notke	4.3635805098058383e-07	2.72836630609487e-07
notlong	2.1817902549029191e-07	5.45673261218974e-07
notmatter	2.1817902549029191e-07	5.45673261218974e-07
notmisleading	2.1817902549029191e-07	5.45673261218974e-07
noto	4.3635805098058383e-07	2.72836630609487e-07
notocord	2.1817902549029191e-07	1.091346522437948e-06
notoday	2.1817902549029191e-07	8.185098918284611e-07
notoriedad	2.1817902549029191e-07	8.185098918284611e-07
notoriety	4.3635805098058383e-07	1.364183153047435e-06
notorious	1.0908951274514595e-06	1.364183153047435e-06
notoriously	6.545370764708757e-07	8.185098918284611e-07
notorisation	2.1817902549029191e-07	5.45673261218974e-07
notorization	2.1817902549029191e-07	5.45673261218974e-07
notorized	2.1817902549029191e-07	8.185098918284611e-07
notre	2.8363273313737948e-06	7.36658902645615e-06
notreceive	2.1817902549029191e-07	8.185098918284611e-07
nots	4.3635805098058383e-07	2.72836630609487e-07
notsugar	2.1817902549029191e-07	5.45673261218974e-07
notthing	2.1817902549029191e-07	8.185098918284611e-07
nottification	2.1817902549029191e-07	5.45673261218974e-07
nottingham	2.1817902549029191e-07	1.909856414266409e-06
nottv	2.1817902549029191e-07	5.45673261218974e-07
notwill	2.1817902549029191e-07	5.45673261218974e-07
notwish	2.1817902549029191e-07	5.45673261218974e-07
notwithstanding	6.981728815689341e-06	2.182693044875896e-06
nouakchott	2.1817902549029191e-07	8.185098918284611e-07
nouakchottteat	2.1817902549029191e-07	5.45673261218974e-07
nouce	2.1817902549029191e-07	8.185098918284611e-07
noucel	2.1817902549029191e-07	5.45673261218974e-07
nouhmabg	2.1817902549029191e-07	5.45673261218974e-07
noumanb	2.1817902549029191e-07	5.45673261218974e-07
noun	2.1817902549029191e-07	1.2550485008036403e-05
nounced	4.3635805098058383e-07	2.72836630609487e-07
nouns	2.1817902549029191e-07	1.091346522437948e-06
nourish	2.1817902549029191e-07	2.72836630609487e-06
nourished	2.1817902549029191e-07	8.185098918284611e-07
nourishes	2.1817902549029191e-07	8.185098918284611e-07
nourishing	2.1817902549029191e-07	8.185098918284611e-07
nourishment	2.1817902549029191e-07	8.185098918284611e-07
nous	2.1817902549029191e-07	1.1731975116207942e-05
nout	2.1817902549029191e-07	5.45673261218974e-07
nouveau	2.1817902549029191e-07	1.909856414266409e-06
nouvelle	2.1817902549029191e-07	5.45673261218974e-07
nouz	2.1817902549029191e-07	5.45673261218974e-07
nov	0.00027425103504129695	1.6097361205959733e-05
nova	5.236296611767006e-06	1.718870772839768e-05
novack	6.545370764708757e-07	2.72836630609487e-07
novak	4.3635805098058383e-07	7.912262287675123e-06
novakovic	8.727161019611677e-07	2.72836630609487e-07
noval	4.3635805098058383e-07	2.72836630609487e-07
novamedia	2.1817902549029191e-07	1.909856414266409e-06
novamente	2.1817902549029191e-07	1.091346522437948e-06
novarco	4.3635805098058383e-07	2.72836630609487e-07
novas	4.3635805098058383e-07	5.45673261218974e-07
novato	2.1817902549029191e-07	5.45673261218974e-07
nove	4.3635805098058383e-07	2.72836630609487e-07
novedad	2.1817902549029191e-07	5.45673261218974e-07
novedades	2.1817902549029191e-07	1.091346522437948e-06
novedosos	2.1817902549029191e-07	5.45673261218974e-07
novel	2.618148305883503e-06	3.0012029367043573e-06
novelists	2.1817902549029191e-07	8.185098918284611e-07
novell	1.5272531784320433e-06	1.364183153047435e-06
novellus	1.5272531784320433e-06	2.72836630609487e-07
novels	2.1817902549029191e-07	1.364183153047435e-06
novelstringy	2.1817902549029191e-07	5.45673261218974e-07
novelties	2.1817902549029191e-07	5.45673261218974e-07
novelty	6.545370764708757e-07	9.549282071332045e-06
noveltylighting	2.1817902549029191e-07	5.45673261218974e-07
november	0.000337086594382501	4.1471167852642027e-05
novembre	2.1817902549029191e-07	1.909856414266409e-06
novemeber	4.3635805098058383e-07	2.72836630609487e-07
novemebr	2.1817902549029191e-07	5.45673261218974e-07
novercal	2.1817902549029191e-07	5.45673261218974e-07
novgorod	2.1817902549029191e-07	5.45673261218974e-07
novice	8.727161019611677e-07	4.365386089751792e-06
novices	2.1817902549029191e-07	8.185098918284611e-07
novidades	2.1817902549029191e-07	8.185098918284611e-07
noviembre	2.1817902549029191e-07	2.455529675485383e-06
novis	6.545370764708757e-07	2.72836630609487e-07
novitiate	2.1817902549029191e-07	8.185098918284611e-07
novo	1.3090741529417515e-06	5.7295692427992274e-06
novob	4.3635805098058383e-07	2.72836630609487e-07
novocastra	2.1817902549029191e-07	5.45673261218974e-07
novos	2.1817902549029191e-07	2.72836630609487e-06
novosad	4.3635805098058383e-07	2.72836630609487e-07
novosel	9.16351907059226e-06	2.72836630609487e-07
novosibirsk	6.545370764708757e-07	5.45673261218974e-07
novv	2.1817902549029191e-07	7.639425657065636e-06
now	0.0007520631008650362	0.001514788973143872
nowa	3.4908644078446706e-06	2.72836630609487e-07
nowaday	2.1817902549029191e-07	1.364183153047435e-06
nowadays	1.7454322039223353e-06	2.564664327729178e-05
nowak	8.727161019611677e-07	2.72836630609487e-07
nowall	2.1817902549029191e-07	5.45673261218974e-07
nowavailable	2.1817902549029191e-07	8.185098918284611e-07
nowbetterthis	2.1817902549029191e-07	8.185098918284611e-07
nowbrave	2.1817902549029191e-07	5.45673261218974e-07
nowbuy	2.1817902549029191e-07	5.7295692427992274e-06
nowcaptain	2.1817902549029191e-07	5.45673261218974e-07
nowcialis	2.1817902549029191e-07	1.091346522437948e-06
nowclickk	2.1817902549029191e-07	5.45673261218974e-07
nowcllck	2.1817902549029191e-07	5.45673261218974e-07
nowego	4.3635805098058383e-07	2.72836630609487e-07
nowfill	2.1817902549029191e-07	5.45673261218974e-07
nowfor	2.1817902549029191e-07	8.185098918284611e-07
nowhe	2.1817902549029191e-07	5.45673261218974e-07
nowhere	3.4908644078446706e-06	8.457935548894097e-06
nowhuman	2.1817902549029191e-07	8.185098918284611e-07
nowicki	6.545370764708757e-07	2.72836630609487e-07
nowise	2.1817902549029191e-07	2.455529675485383e-06
nowl	4.3635805098058383e-07	2.72836630609487e-07
nowlan	1.4181636656868974e-05	2.72836630609487e-07
nowlike	2.1817902549029191e-07	5.45673261218974e-07
nowmaxamanfat	2.1817902549029191e-07	8.185098918284611e-07
nowor	2.1817902549029191e-07	5.45673261218974e-07
nowratez	2.1817902549029191e-07	5.45673261218974e-07
nowready	2.1817902549029191e-07	5.45673261218974e-07
nowrpmsqp	2.1817902549029191e-07	5.45673261218974e-07
nows	2.1817902549029191e-07	5.45673261218974e-07
nowspec	2.1817902549029191e-07	1.6370197836569222e-06
nowtaking	2.1817902549029191e-07	5.45673261218974e-07
nowthe	2.1817902549029191e-07	5.45673261218974e-07
nowvl	2.1817902549029191e-07	5.45673261218974e-07
nowww	2.1817902549029191e-07	8.185098918284611e-07
nowym	4.3635805098058383e-07	2.72836630609487e-07
nowz	2.1817902549029191e-07	1.909856414266409e-06
nox	5.236296611767006e-06	1.091346522437948e-06
noxdg	2.1817902549029191e-07	5.45673261218974e-07
noxious	4.3635805098058383e-07	1.364183153047435e-06
noxiously	2.1817902549029191e-07	1.364183153047435e-06
noxp	6.545370764708757e-07	2.72836630609487e-07
noxprklncbrjm	2.1817902549029191e-07	5.45673261218974e-07
noxxcvw	2.1817902549029191e-07	5.45673261218974e-07
noye	2.1817902549029191e-07	1.364183153047435e-06
noyes	2.1817902549029191e-07	8.185098918284611e-07
noyi	2.1817902549029191e-07	5.45673261218974e-07
noyola	2.1817902549029191e-07	8.185098918284611e-07
noyrhrcsltyiyc	2.1817902549029191e-07	5.45673261218974e-07
nozh	2.1817902549029191e-07	5.45673261218974e-07
nozt	2.1817902549029191e-07	5.45673261218974e-07
nozzle	6.545370764708757e-07	1.909856414266409e-06
nozzlewavelet	2.1817902549029191e-07	5.45673261218974e-07
np	3.425410700197583e-05	3.0012029367043573e-06
npa	2.1817902549029191e-07	5.45673261218974e-07
npac	2.1817902549029191e-07	5.45673261218974e-07
npalmer	4.3635805098058383e-07	2.72836630609487e-07
npanet	2.1817902549029191e-07	5.45673261218974e-07
npatel	4.3635805098058383e-07	2.72836630609487e-07
npawrg	2.1817902549029191e-07	8.185098918284611e-07
npco	2.1817902549029191e-07	5.45673261218974e-07
npd	4.3635805098058383e-07	8.185098918284611e-07
npdgj	2.1817902549029191e-07	5.45673261218974e-07
npe	2.1817902549029191e-07	8.185098918284611e-07
npenae	2.1817902549029191e-07	5.45673261218974e-07
npg	2.1817902549029191e-07	5.45673261218974e-07
nphijo	2.1817902549029191e-07	5.45673261218974e-07
nphkoo	2.1817902549029191e-07	5.45673261218974e-07
npi	1.963611229412627e-06	2.72836630609487e-07
npj	2.1817902549029191e-07	5.45673261218974e-07
npjmal	2.1817902549029191e-07	5.45673261218974e-07
npjrnt	2.1817902549029191e-07	5.45673261218974e-07
npl	8.290802968631092e-06	5.45673261218974e-07
nplay	2.1817902549029191e-07	5.45673261218974e-07
nplcgo	2.1817902549029191e-07	5.45673261218974e-07
npm	6.545370764708757e-07	2.72836630609487e-07
npmsgfsr	2.1817902549029191e-07	5.45673261218974e-07
npmto	6.545370764708757e-07	2.72836630609487e-07
npng	9.16351907059226e-06	2.72836630609487e-07
npnsxibhxpf	2.1817902549029191e-07	5.45673261218974e-07
npoede	2.1817902549029191e-07	5.45673261218974e-07
npojos	2.1817902549029191e-07	5.45673261218974e-07
npojq	2.1817902549029191e-07	5.45673261218974e-07
npoles	2.1817902549029191e-07	8.185098918284611e-07
npovgl	2.1817902549029191e-07	5.45673261218974e-07
npow	2.1817902549029191e-07	5.45673261218974e-07
npower	4.3635805098058383e-07	2.72836630609487e-07
nppgu	2.1817902549029191e-07	5.45673261218974e-07
npqbbx	2.1817902549029191e-07	8.185098918284611e-07
npqjf	2.1817902549029191e-07	5.45673261218974e-07
npr	4.3635805098058383e-07	8.185098918284611e-07
nprd	2.1817902549029191e-07	8.185098918284611e-07
nprvcvszf	2.1817902549029191e-07	5.45673261218974e-07
nps	2.1817902549029191e-07	5.45673261218974e-07
npskib	2.1817902549029191e-07	8.185098918284611e-07
npswb	2.1817902549029191e-07	5.45673261218974e-07
nptmo	2.1817902549029191e-07	5.45673261218974e-07
npukl	2.1817902549029191e-07	5.45673261218974e-07
npv	6.545370764708757e-06	2.72836630609487e-07
npvjkps	2.1817902549029191e-07	5.45673261218974e-07
npvprk	2.1817902549029191e-07	5.45673261218974e-07
npvs	4.3635805098058383e-07	2.72836630609487e-07
npxjgb	2.1817902549029191e-07	5.45673261218974e-07
npy	2.1817902549029191e-07	5.45673261218974e-07
nq	6.545370764708757e-07	2.455529675485383e-06
nqb	8.727161019611677e-07	1.091346522437948e-06
nqbikkg	2.1817902549029191e-07	5.45673261218974e-07
nqcd	2.1817902549029191e-07	5.45673261218974e-07
nqcrdolbr	2.1817902549029191e-07	5.45673261218974e-07
nqdpvvdpf	2.1817902549029191e-07	5.45673261218974e-07
nqejl	2.1817902549029191e-07	5.45673261218974e-07
nqepzbr	2.1817902549029191e-07	5.45673261218974e-07
nqh	2.1817902549029191e-07	5.45673261218974e-07
nqhea	2.1817902549029191e-07	5.45673261218974e-07
nqhwdh	2.1817902549029191e-07	8.185098918284611e-07
nqhzmd	2.1817902549029191e-07	5.45673261218974e-07
nqifcpwwn	2.1817902549029191e-07	5.45673261218974e-07
nqldvlixk	2.1817902549029191e-07	5.45673261218974e-07
nqm	2.1817902549029191e-07	5.45673261218974e-07
nqnmbzjhu	2.1817902549029191e-07	8.185098918284611e-07
nqnntajhu	2.1817902549029191e-07	5.45673261218974e-07
nqogqaeo	2.1817902549029191e-07	5.45673261218974e-07
nqozhica	2.1817902549029191e-07	8.185098918284611e-07
nqpdjilye	2.1817902549029191e-07	8.185098918284611e-07
nqputdrkb	2.1817902549029191e-07	8.185098918284611e-07
nqpuv	2.1817902549029191e-07	5.45673261218974e-07
nqq	2.1817902549029191e-07	5.45673261218974e-07
nqryh	2.1817902549029191e-07	5.45673261218974e-07
nqs	2.1817902549029191e-07	5.45673261218974e-07
nqsizza	2.1817902549029191e-07	5.45673261218974e-07
nqstrurqsrpkngpmpttpplpm	2.1817902549029191e-07	5.45673261218974e-07
nqtwxc	2.1817902549029191e-07	5.45673261218974e-07
nqtxu	2.1817902549029191e-07	5.45673261218974e-07
nqvtp	2.1817902549029191e-07	5.45673261218974e-07
nqvuezeo	2.1817902549029191e-07	5.45673261218974e-07
nqwjsb	2.1817902549029191e-07	5.45673261218974e-07
nqxnuj	2.1817902549029191e-07	5.45673261218974e-07
nqzrwezw	2.1817902549029191e-07	5.45673261218974e-07
nr	2.1817902549029191e-07	4.911059350970766e-06
nracelet	2.1817902549029191e-07	8.185098918284611e-07
nrbtq	2.1817902549029191e-07	5.45673261218974e-07
nrbuif	2.1817902549029191e-07	5.45673261218974e-07
nrc	2.1817902549029191e-07	1.364183153047435e-06
nrcandles	4.3635805098058383e-07	2.72836630609487e-07
nrclsuruy	2.1817902549029191e-07	5.45673261218974e-07
nrd	2.1817902549029191e-07	5.45673261218974e-07
nrdfpftx	2.1817902549029191e-07	5.45673261218974e-07
nrdzn	2.1817902549029191e-07	5.45673261218974e-07
nreduuv	2.1817902549029191e-07	5.45673261218974e-07
nrfo	2.1817902549029191e-07	8.185098918284611e-07
nrg	1.5927068860791308e-05	2.182693044875896e-06
nrgenergy	8.727161019611677e-07	2.72836630609487e-07
nrgpills	2.1817902549029191e-07	5.45673261218974e-07
nrgy	2.1817902549029191e-07	1.364183153047435e-06
nrhvls	2.1817902549029191e-07	5.45673261218974e-07
nriuw	2.1817902549029191e-07	8.185098918284611e-07
nrivera	6.545370764708757e-07	2.72836630609487e-07
nrj	2.1817902549029191e-07	5.45673261218974e-07
nrkejt	2.1817902549029191e-07	5.45673261218974e-07
nrlwy	2.1817902549029191e-07	5.45673261218974e-07
nrm	4.3635805098058383e-07	2.72836630609487e-07
nrmm	2.1817902549029191e-07	5.7295692427992274e-06
nro	2.1817902549029191e-07	5.45673261218974e-07
nroh	4.3635805098058383e-07	2.72836630609487e-07
nron	8.727161019611677e-07	2.72836630609487e-07
nrosh	2.1817902549029191e-07	5.45673261218974e-07
nrqhzii	2.1817902549029191e-07	5.45673261218974e-07
nrqymq	2.1817902549029191e-07	5.45673261218974e-07
nrsc	4.3635805098058383e-07	2.72836630609487e-07
nrumqor	6.545370764708757e-07	2.72836630609487e-07
nrunxcf	2.1817902549029191e-07	5.45673261218974e-07
nrutlceczm	2.1817902549029191e-07	5.45673261218974e-07
nrv	2.1817902549029191e-07	8.185098918284611e-07
nrvdkvbfbr	2.1817902549029191e-07	5.45673261218974e-07
nrvsxshundgfwflclmfj	2.1817902549029191e-07	5.45673261218974e-07
nrw	2.1817902549029191e-07	5.45673261218974e-07
nrwlwcvd	2.1817902549029191e-07	5.45673261218974e-07
nrwmt	2.1817902549029191e-07	5.45673261218974e-07
nrxxiyxu	2.1817902549029191e-07	5.45673261218974e-07
nrya	2.1817902549029191e-07	5.45673261218974e-07
nryyxz	2.1817902549029191e-07	5.45673261218974e-07
ns	1.3090741529417515e-06	1.6915871097788194e-05
nsa	6.545370764708757e-07	2.72836630609487e-07
nsatisfyxiibed	2.1817902549029191e-07	5.45673261218974e-07
nsawgazspigc	2.1817902549029191e-07	5.45673261218974e-07
nsbunreay	2.1817902549029191e-07	5.45673261218974e-07
nsc	2.1817902549029191e-07	2.72836630609487e-06
nscpcd	8.727161019611677e-07	2.72836630609487e-07
nsdata	4.3635805098058383e-07	2.72836630609487e-07
nsdfdd	2.1817902549029191e-07	5.45673261218974e-07
nsea	2.1817902549029191e-07	5.45673261218974e-07
nsep	2.1817902549029191e-07	5.45673261218974e-07
nsf	7.636265892160218e-06	1.091346522437948e-06
nsfyjw	2.1817902549029191e-07	5.45673261218974e-07
nsgc	2.1817902549029191e-07	5.45673261218974e-07
nsgsf	2.1817902549029191e-07	5.45673261218974e-07
nshoa	2.1817902549029191e-07	5.45673261218974e-07
nshop	2.1817902549029191e-07	5.45673261218974e-07
nsic	6.545370764708757e-07	2.72836630609487e-07
nside	2.1817902549029191e-07	5.45673261218974e-07
nsk	2.1817902549029191e-07	5.45673261218974e-07
nskepi	2.1817902549029191e-07	5.45673261218974e-07
nsl	2.1817902549029191e-07	4.638222720361279e-06
nslhywfrmzyzotyy	2.1817902549029191e-07	5.45673261218974e-07
nsm	1.5272531784320433e-06	1.364183153047435e-06
nsoe	2.1817902549029191e-07	5.45673261218974e-07
nsomn	2.1817902549029191e-07	8.185098918284611e-07
nsorgw	2.1817902549029191e-07	5.45673261218974e-07
nsotpo	2.1817902549029191e-07	5.45673261218974e-07
nsp	1.0908951274514595e-06	8.185098918284611e-07
nspvee	2.1817902549029191e-07	5.45673261218974e-07
nsqbqlddghsptctaa	2.1817902549029191e-07	5.45673261218974e-07
nsqcnmbnobktq	2.1817902549029191e-07	5.45673261218974e-07
nsqmy	2.1817902549029191e-07	5.45673261218974e-07
nsqrxkcg	2.1817902549029191e-07	8.185098918284611e-07
nsr	2.1817902549029191e-07	5.45673261218974e-07
nss	8.727161019611677e-07	2.72836630609487e-07
nsslrcn	2.1817902549029191e-07	5.45673261218974e-07
nssr	2.1817902549029191e-07	5.45673261218974e-07
nst	2.1817902549029191e-07	1.364183153047435e-06
nstant	2.1817902549029191e-07	8.185098918284611e-07
nstar	2.618148305883503e-06	2.72836630609487e-07
nstarmarketing	2.1817902549029191e-07	5.45673261218974e-07
nstl	2.1817902549029191e-07	5.45673261218974e-07
nsubscribe	2.1817902549029191e-07	5.45673261218974e-07
nsuccessful	2.1817902549029191e-07	8.185098918284611e-07
nsuka	2.1817902549029191e-07	8.185098918284611e-07
nsurance	4.3635805098058383e-07	8.185098918284611e-07
nsurnce	2.1817902549029191e-07	8.185098918284611e-07
nsus	6.545370764708757e-07	2.72836630609487e-07
nsv	2.1817902549029191e-07	8.185098918284611e-07
nsvfqn	2.1817902549029191e-07	5.45673261218974e-07
nsw	1.3090741529417515e-06	1.091346522437948e-06
nswxudsykbmv	2.1817902549029191e-07	5.45673261218974e-07
nsxhbuai	2.1817902549029191e-07	8.185098918284611e-07
nsxryokw	2.1817902549029191e-07	5.45673261218974e-07
nsyevihd	2.1817902549029191e-07	5.45673261218974e-07
nsymowpa	2.1817902549029191e-07	5.45673261218974e-07
nsyvuihqrtqnlwu	2.1817902549029191e-07	8.185098918284611e-07
nsze	4.3635805098058383e-07	2.72836630609487e-07
nt	1.1781667376475763e-05	3.9015638177156646e-05
nta	2.1817902549029191e-07	5.45673261218974e-07
ntabulous	2.1817902549029191e-07	8.185098918284611e-07
ntacusg	2.1817902549029191e-07	5.45673261218974e-07
ntafnqlvg	2.1817902549029191e-07	5.45673261218974e-07
ntahtkf	2.1817902549029191e-07	5.45673261218974e-07
ntarr	8.727161019611677e-07	2.72836630609487e-07
ntary	2.1817902549029191e-07	5.45673261218974e-07
ntative	2.1817902549029191e-07	2.455529675485383e-06
ntb	2.1817902549029191e-07	8.185098918284611e-07
ntbpyhf	2.1817902549029191e-07	5.45673261218974e-07
ntbqefbvs	2.1817902549029191e-07	5.45673261218974e-07
ntbtmyug	2.1817902549029191e-07	5.45673261218974e-07
ntcgbwan	2.1817902549029191e-07	8.185098918284611e-07
ntd	2.1817902549029191e-07	5.45673261218974e-07
nte	6.545370764708757e-07	8.185098918284611e-07
ntee	2.1817902549029191e-07	5.45673261218974e-07
ntegra	2.1817902549029191e-07	5.45673261218974e-07
ntel	2.1817902549029191e-07	5.45673261218974e-07
ntelx	2.1817902549029191e-07	3.2740395673138443e-06
ntepld	2.1817902549029191e-07	5.45673261218974e-07
nterest	2.1817902549029191e-07	5.45673261218974e-07
nterestanks	2.1817902549029191e-07	5.45673261218974e-07
nteresting	2.1817902549029191e-07	5.45673261218974e-07
nterm	2.1817902549029191e-07	5.45673261218974e-07
ntermin	2.1817902549029191e-07	2.455529675485383e-06
ntermine	2.1817902549029191e-07	5.45673261218974e-07
ntermline	2.1817902549029191e-07	5.45673261218974e-07
ntermlne	2.1817902549029191e-07	8.185098918284611e-07
nternal	2.1817902549029191e-07	5.45673261218974e-07
nternational	2.1817902549029191e-07	1.091346522437948e-06
nternet	2.1817902549029191e-07	5.45673261218974e-07
nterprise	2.1817902549029191e-07	2.182693044875896e-06
ntersted	2.1817902549029191e-07	8.185098918284611e-07
ntexe	2.1817902549029191e-07	5.45673261218974e-07
ntf	2.1817902549029191e-07	5.45673261218974e-07
ntfdnqdgj	2.1817902549029191e-07	5.45673261218974e-07
ntfs	2.1817902549029191e-07	5.45673261218974e-07
nth	2.1817902549029191e-07	1.6370197836569222e-06
nthadnmi	2.1817902549029191e-07	5.45673261218974e-07
ntherlands	2.1817902549029191e-07	8.185098918284611e-07
nthis	2.1817902549029191e-07	5.45673261218974e-07
nthompson	4.3635805098058383e-07	2.72836630609487e-07
nthsjg	2.1817902549029191e-07	5.45673261218974e-07
ntiag	2.1817902549029191e-07	5.45673261218974e-07
ntiaiity	2.1817902549029191e-07	3.0012029367043573e-06
ntial	2.1817902549029191e-07	8.185098918284611e-07
ntibrko	2.1817902549029191e-07	8.185098918284611e-07
ntidesign	6.545370764708757e-07	2.72836630609487e-07
ntiev	2.1817902549029191e-07	5.45673261218974e-07
ntijliz	2.1817902549029191e-07	5.45673261218974e-07
ntimamente	2.1817902549029191e-07	8.185098918284611e-07
ntime	2.1817902549029191e-07	5.45673261218974e-07
ntimo	2.1817902549029191e-07	1.6370197836569222e-06
ntimos	2.1817902549029191e-07	5.45673261218974e-07
ntin	4.3635805098058383e-07	2.72836630609487e-07
nting	2.1817902549029191e-07	8.185098918284611e-07
ntioned	2.1817902549029191e-07	5.45673261218974e-07
ntis	2.1817902549029191e-07	8.185098918284611e-07
ntkodlnvjlhwx	2.1817902549029191e-07	5.45673261218974e-07
ntlo	2.1817902549029191e-07	5.45673261218974e-07
ntlworld	2.1817902549029191e-07	1.364183153047435e-06
ntments	2.1817902549029191e-07	5.45673261218974e-07
ntmt	2.1817902549029191e-07	4.638222720361279e-06
ntniguysi	2.1817902549029191e-07	5.45673261218974e-07
ntnzioeh	2.1817902549029191e-07	5.45673261218974e-07
nto	4.3635805098058383e-07	8.185098918284611e-07
ntoil	2.1817902549029191e-07	5.45673261218974e-07
ntokymo	2.1817902549029191e-07	8.185098918284611e-07
ntos	2.1817902549029191e-07	5.45673261218974e-07
ntp	1.963611229412627e-06	2.72836630609487e-07
ntpc	3.2726853823543784e-06	2.72836630609487e-07
ntpen	2.1817902549029191e-07	5.45673261218974e-07
ntphmhz	2.1817902549029191e-07	5.45673261218974e-07
ntpuwoec	2.1817902549029191e-07	8.185098918284611e-07
ntqdjbmg	2.1817902549029191e-07	5.45673261218974e-07
ntr	2.1817902549029191e-07	5.45673261218974e-07
ntries	2.1817902549029191e-07	1.091346522437948e-06
ntris	2.1817902549029191e-07	1.091346522437948e-06
ntroduct	2.1817902549029191e-07	5.45673261218974e-07
ntrs	2.1817902549029191e-07	5.45673261218974e-07
ntrsjobsnow	2.1817902549029191e-07	5.45673261218974e-07
nts	4.3635805098058383e-07	1.0640628593769994e-05
ntsb	2.399969280393211e-06	8.185098918284611e-07
ntsc	4.3635805098058383e-07	1.6370197836569222e-06
ntserver	4.3635805098058383e-07	2.72836630609487e-07
ntsitmo	2.1817902549029191e-07	8.185098918284611e-07
ntsj	2.1817902549029191e-07	8.185098918284611e-07
ntsjssmhvax	2.1817902549029191e-07	5.45673261218974e-07
nttbrs	2.1817902549029191e-07	5.45673261218974e-07
nttpc	2.1817902549029191e-07	8.185098918284611e-07
ntty	2.1817902549029191e-07	5.45673261218974e-07
ntual	2.1817902549029191e-07	5.45673261218974e-07
ntural	2.1817902549029191e-07	5.45673261218974e-07
nturally	2.1817902549029191e-07	5.45673261218974e-07
ntuyp	2.1817902549029191e-07	5.45673261218974e-07
ntvi	2.1817902549029191e-07	3.5468761979233314e-06
ntvnj	2.1817902549029191e-07	5.45673261218974e-07
ntvvoodoo	2.1817902549029191e-07	5.45673261218974e-07
ntwsiiy	2.1817902549029191e-07	5.45673261218974e-07
ntx	2.1817902549029191e-07	5.45673261218974e-07
ntytd	2.1817902549029191e-07	5.45673261218974e-07
ntznk	2.1817902549029191e-07	5.45673261218974e-07
ntzy	2.1817902549029191e-07	5.45673261218974e-07
nu	3.0545063568640866e-06	4.092549459142305e-06
nua	2.1817902549029191e-07	2.182693044875896e-06
nuaantu	2.1817902549029191e-07	5.45673261218974e-07
nually	2.1817902549029191e-07	8.185098918284611e-07
nuance	1.0908951274514595e-06	1.6370197836569222e-06
nuanced	4.3635805098058383e-07	2.72836630609487e-07
nuances	8.727161019611677e-07	2.72836630609487e-07
nube	2.1817902549029191e-07	5.45673261218974e-07
nubers	4.3635805098058383e-07	2.72836630609487e-07
nubes	2.1817902549029191e-07	8.185098918284611e-07
nubia	2.1817902549029191e-07	2.455529675485383e-06
nubian	2.1817902549029191e-07	5.45673261218974e-07
nubile	2.1817902549029191e-07	1.909856414266409e-06
nuc	2.1817902549029191e-07	5.45673261218974e-07
nuciear	2.1817902549029191e-07	3.5468761979233314e-06
nucivorous	2.1817902549029191e-07	5.45673261218974e-07
nucleant	2.1817902549029191e-07	5.45673261218974e-07
nuclear	1.6581605937262184e-05	1.091346522437948e-05
nuclearcapable	2.1817902549029191e-07	5.45673261218974e-07
nucleate	2.1817902549029191e-07	1.6370197836569222e-06
nuclei	2.1817902549029191e-07	1.364183153047435e-06
nucleic	2.1817902549029191e-07	2.72836630609487e-06
nucleo	2.1817902549029191e-07	2.182693044875896e-06
nucleoli	2.1817902549029191e-07	8.185098918284611e-07
nucleolus	2.1817902549029191e-07	1.909856414266409e-06
nucleon	2.1817902549029191e-07	5.45673261218974e-07
nucleotide	2.1817902549029191e-07	2.182693044875896e-06
nucleus	2.1817902549029191e-07	8.185098918284611e-07
nucleuswould	2.1817902549029191e-07	8.185098918284611e-07
nuclide	2.1817902549029191e-07	1.6370197836569222e-06
nucor	8.727161019611677e-07	2.72836630609487e-07
nucredit	2.1817902549029191e-07	1.6370197836569222e-06
nudap	2.1817902549029191e-07	5.45673261218974e-07
nude	2.1817902549029191e-07	8.730772179503584e-06
nudes	2.1817902549029191e-07	1.091346522437948e-06
nudge	1.0908951274514595e-06	3.2740395673138443e-06
nudged	2.1817902549029191e-07	5.45673261218974e-07
nudges	4.3635805098058383e-07	2.72836630609487e-07
nudging	4.3635805098058383e-07	2.72836630609487e-07
nudities	2.1817902549029191e-07	5.45673261218974e-07
nudity	2.1817902549029191e-07	1.091346522437948e-06
nudsxhkxa	2.1817902549029191e-07	5.45673261218974e-07
nueces	4.3635805098058383e-07	2.72836630609487e-07
nuer	2.1817902549029191e-07	8.185098918284611e-07
nuerological	2.1817902549029191e-07	1.091346522437948e-06
nuestra	4.3635805098058383e-07	1.4187504791693325e-05
nuestras	2.1817902549029191e-07	3.819712828532818e-06
nuestro	2.1817902549029191e-07	6.820915765237176e-06
nuestros	2.1817902549029191e-07	8.730772179503584e-06
nueter	4.3635805098058383e-07	2.72836630609487e-07
nuetral	2.1817902549029191e-07	5.45673261218974e-07
nuetzlich	8.727161019611677e-07	2.72836630609487e-07
nueva	2.1817902549029191e-07	6.820915765237176e-06
nuevamente	2.1817902549029191e-07	2.455529675485383e-06
nuevas	2.1817902549029191e-07	3.0012029367043573e-06
nuevisimas	2.1817902549029191e-07	8.185098918284611e-07
nuevo	1.5272531784320433e-06	1.1459138485598455e-05
nuevos	2.1817902549029191e-07	1.909856414266409e-06
nuf	2.1817902549029191e-07	8.185098918284611e-07
nuff	4.3635805098058383e-07	2.72836630609487e-07
nug	1.3090741529417515e-06	5.45673261218974e-07
nugatory	2.1817902549029191e-07	3.0012029367043573e-06
